Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PriceType,PropertyType,PropertySubtype,TypeSale,BedroomCount,LivingArea,KitchenType,Furnished,Open_fire,SwimmingPool,Terrace_Area,Garden_Area,FacadeCount,FloorCount,ConstructionYear,StateBuilding,LandWidth,LandSurface,EPCScore,LifeAnnuitySale,ScrapedURL
20241202,Flanders,Antwerp,Turnhout,Turnhout,2300,Fuutstraat,455000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,248,INSTALLED,0,0,0,,,2,,2023,AS_NEW,0,316,,0,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20241202
20241194,Flanders,East Flanders,Aalst,Lede,9340,Herdergemsestraat,380000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,209,INSTALLED,0,0,0,,,3,,1955,TO_BE_DONE_UP,0,728,D,0,https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20241194
20241185,Flanders,East Flanders,Oudenaarde,Ronse,9600,Opgeëistenstraat,139000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,134,,0,0,0,,,,4,,TO_RENOVATE,5,110,E,0,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20241185
20241186,Flanders,Antwerp,Antwerp,Antwerpen,2000,Braziliëstraat,419000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,111,HYPER_EQUIPPED,0,0,0,36,,2,4,2008,AS_NEW,,,B,0,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen/2000/20241186
20241193,Flanders,West Flanders,Brugge,Loppem,8210,Bakkershoflaan,429000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,163,INSTALLED,0,0,0,,300,3,2,1968,AS_NEW,0,403,C,0,https://www.immoweb.be/en/classified/house/for-sale/loppem/8210/20241193
20241188,Wallonie,Hainaut,Tournai,Baugnies,7604,Rue d'Ailette 2,340000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,225,INSTALLED,0,0,0,45,,4,,,,0,1090,D,0,https://www.immoweb.be/en/classified/house/for-sale/baugnies/7604/20241188
20241189,Wallonie,Hainaut,Tournai,Tournai,7500,Rue d'Ailette 2,340000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,225,INSTALLED,0,0,0,45,,4,,,,0,1090,D,0,https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/20241189
20241191,Flanders,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950,Avenue Saint Pancrace,330000,residential_sale,APARTMENT,GROUND_FLOOR,FOR_SALE,2,88,HYPER_EQUIPPED,0,0,0,35,,2,3,1970,GOOD,,,C,0,https://www.immoweb.be/en/classified/ground-floor/for-sale/kraainem/1950/20241191
20241180,Flanders,Antwerp,Antwerp,Antwerpen,2000,Vlaamsekaai,1445000,residential_sale,HOUSE,EXCEPTIONAL_PROPERTY,FOR_SALE,5,626,,0,0,0,,,2,3,1879,TO_BE_DONE_UP,0,251,D,0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerpen/2000/20241180
20241181,Flanders,Flemish Brabant,Leuven,Betekom,3130,Prof.Scharpélaan,645000,residential_sale,HOUSE,EXCEPTIONAL_PROPERTY,FOR_SALE,3,240,HYPER_EQUIPPED,0,0,0,,,3,,1995,AS_NEW,0,3235,C,0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/betekom/3130/20241181
11112279,Wallonie,Hainaut,Tournai,Warcoing,7740,,286000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,,,0,0,0,,,3,1,2023,AS_NEW,0,630,A,0,https://www.immoweb.be/en/classified/house/for-sale/warcoing/7740/11112279
20241177,Wallonie,Liège,Liège,Seraing,4100,Rue du Chêne,179900,residential_sale,HOUSE,HOUSE,FOR_SALE,4,140,INSTALLED,0,0,0,,50,2,2,1950,JUST_RENOVATED,5,130,C,0,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20241177
20241184,Flanders,Flemish Brabant,Leuven,Lubbeek,3210,Tiensesteenweg,370000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,161,NOT_INSTALLED,0,0,0,,190,3,,2021,AS_NEW,12,427,,0,https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/20241184
20241182,Flanders,Flemish Brabant,Leuven,Kumtich,3300,Hoxemsesteenweg,319000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,220,NOT_INSTALLED,0,0,0,50,160,2,,1918,TO_RENOVATE,12,408,D,0,https://www.immoweb.be/en/classified/house/for-sale/kumtich/3300/20241182
20241176,Flanders,East Flanders,Oudenaarde,NUKERKE,9681,Nukerkestraat,850000,residential_sale,HOUSE,MIXED_USE_BUILDING,FOR_SALE,3,600,INSTALLED,0,1,0,,,,2,,GOOD,0,1401,C,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/nukerke/9681/20241176
20241175,Flanders,East Flanders,Oudenaarde,NUKERKE,9681,Nukerkestraat,850000,residential_sale,HOUSE,VILLA,FOR_SALE,3,600,INSTALLED,0,1,0,,,,2,,GOOD,0,1401,C,0,https://www.immoweb.be/en/classified/villa/for-sale/nukerke/9681/20241175
20241170,Flanders,Antwerp,Turnhout,Turnhout,2300,Oud-Strijderslaan,415000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,209,,0,0,0,70,,3,,1999,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20241170
20241172,Flanders,Antwerp,Turnhout,Turnhout,2300,Troef,345500,residential_sale,HOUSE,HOUSE,FOR_SALE,3,157,,0,0,0,,103,3,2,2024,AS_NEW,0,175,A,0,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20241172
20146620,Flanders,West Flanders,Brugge,Brugge,8000,Zeveneke,799000,residential_sale,HOUSE,VILLA,FOR_SALE,3,401,,0,0,0,,,4,,1949,GOOD,0,5000,D,0,https://www.immoweb.be/en/classified/villa/for-sale/brugge/8000/20146620
20241171,Flanders,Antwerp,Mechelen,Sint-Katelijne-Waver,2860,Ekelenhoek,525000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,170,INSTALLED,0,1,0,,,3,,1950,GOOD,10,360,B,0,https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20241171
20241169,Flanders,Antwerp,Turnhout,Turnhout,2300,Troef,335500,residential_sale,HOUSE,HOUSE,FOR_SALE,3,129,,0,0,0,,107,3,2,2024,AS_NEW,0,185,A,0,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20241169
20241168,Wallonie,Namur,Dinant,Han-sur-Lesse,5580,Rue d'Hamptay,249000,residential_sale,HOUSE,HOUSE,FOR_SALE,8,340,SEMI_EQUIPPED,0,0,0,30,520,2,3,1850,TO_RENOVATE,0,520,B,0,https://www.immoweb.be/en/classified/house/for-sale/han-sur-lesse/5580/20241168
20241167,Wallonie,Namur,Dinant,Han-sur-Lesse,5580,Rue d'Hamptay,249000,residential_sale,HOUSE,APARTMENT_BLOCK,FOR_SALE,8,340,SEMI_EQUIPPED,0,0,0,30,520,2,3,1850,TO_RENOVATE,0,520,B,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/han-sur-lesse/5580/20241167
20241166,Flanders,West Flanders,Diksmuide,Koekelare,8680,Sterrestraat,329000,residential_sale,HOUSE,HOUSE,FOR_SALE,5,223,HYPER_EQUIPPED,0,0,0,,,,,,AS_NEW,0,608,C,0,https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/20241166
20192703,Brussels,Brussels,Brussels,Anderlecht,1070,Square des Vétérans Coloniaux,599000,residential_sale,HOUSE,MIXED_USE_BUILDING,FOR_SALE,6,317,HYPER_EQUIPPED,0,0,0,50,65,2,,1990,AS_NEW,7,80,C,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/20192703
20192605,Brussels,Brussels,Brussels,Anderlecht,1070,Avenue Clemenceau - Clemenceaulaan,850000,residential_sale,HOUSE,MIXED_USE_BUILDING,FOR_SALE,0,,,0,0,0,,,2,,,GOOD,0,156,G,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/20192605
20192683,Brussels,Brussels,Brussels,Ixelles,1050,Avenue du Derby,379000,residential_sale,APARTMENT,GROUND_FLOOR,FOR_SALE,2,121,NOT_INSTALLED,0,0,0,11,,2,5,1962,TO_BE_DONE_UP,,,E,0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20192683
20192678,Brussels,Brussels,Brussels,Ixelles,1050,Rue Washington - Washingtonstraat,1030000,residential_sale,APARTMENT,LOFT,FOR_SALE,2,195,,0,0,0,13,,2,,,JUST_RENOVATED,,,C,0,https://www.immoweb.be/en/classified/loft/for-sale/ixelles/1050/20192678
20192677,Brussels,Brussels,Brussels,Ixelles,1050,Rue Washington - Washingtonstraat,1200000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,200,,0,0,0,,84,2,1,,JUST_RENOVATED,0,0,B,0,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20192677
20192641,Brussels,Brussels,Brussels,BRUXELLES,1000,Rue aux choux,515000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,110,USA_HYPER_EQUIPPED,0,0,0,22,,3,6,2024,GOOD,,,B,0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20192641
20192528,Brussels,Brussels,Brussels,Schaerbeek,1030,Avenue Felix Marchal,480000,residential_sale,APARTMENT,LOFT,FOR_SALE,1,105,,1,0,0,115,,,7,,AS_NEW,,,D,0,https://www.immoweb.be/en/classified/loft/for-sale/schaerbeek/1030/20192528
20192545,Brussels,Brussels,Brussels,Woluwé-Saint-Lambert,1200,,1950000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,418,INSTALLED,0,0,0,23,200,4,,,AS_NEW,0,500,D,0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20192545
20154962,Brussels,Brussels,Brussels,Ganshoren,1083,Avenue Marie de Hongrie,310000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,HYPER_EQUIPPED,0,0,0,,,2,5,,AS_NEW,,,F,0,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20154962
20052449,Brussels,Brussels,Brussels,Uccle,1180,Avenue de l'Aulne,315000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,108,INSTALLED,0,0,0,17,,3,9,1965,TO_RENOVATE,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20052449
20192533,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Rue du Collège Saint-Michel,570000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,130,HYPER_EQUIPPED,0,0,0,6,,2,4,1992,GOOD,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192533
20192536,Brussels,Brussels,Brussels,Jette,1090,Avenue de l'Arbre Ballon,219000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,77,INSTALLED,0,0,0,12,,,27,1964,JUST_RENOVATED,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20192536
20192538,Brussels,Brussels,Brussels,Ixelles,1050,Avenue Franklin Roosevelt,850000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,221,INSTALLED,0,0,0,,,2,4,1935,GOOD,,,E,0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20192538
20192521,Brussels,Brussels,Brussels,Auderghem,1160,Place de l'Amitié,295000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,60,SEMI_EQUIPPED,0,0,0,21,60,2,3,,TO_BE_DONE_UP,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20192521
20192532,Brussels,Brussels,Brussels,Uccle,1180,Avenue Brugmann,395000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,158,,0,0,0,4,,2,6,1959,TO_RENOVATE,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20192532
20061227,Brussels,Brussels,Brussels,HAREN,1130,Twyeninckstraat,419000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,173,INSTALLED,0,0,0,10,,2,,2013,GOOD,6,57,C,0,https://www.immoweb.be/en/classified/house/for-sale/haren/1130/20061227
20192409,Brussels,Brussels,Brussels,WOLUWE-SAINT-PIERRE,1150,Rue du Collège Saint-Michel,570000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,130,HYPER_EQUIPPED,0,0,0,6,,2,4,1992,JUST_RENOVATED,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192409
11181545,Wallonie,Hainaut,Charleroi,RANSART,6043,Rue du Puits,59000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,140,,0,0,0,,,,,,,0,267,,0,https://www.immoweb.be/en/classified/house/for-sale/ransart/6043/11181545
20042304,Brussels,Brussels,Brussels,Jette,1090,Wereldtentoonstellingslaan,174900,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,58,SEMI_EQUIPPED,0,0,0,6,,,11,1975,GOOD,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20042304
20192522,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue de Broqueville,450000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,127,INSTALLED,0,0,0,4,,2,4,1955,AS_NEW,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20192522
20192468,Brussels,Brussels,Brussels,Evere,1140,Avenue de l'Optimisme,320000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,127,HYPER_EQUIPPED,0,0,0,,,3,4,1964,GOOD,,,F,0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20192468
20192399,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,750000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,4,190,SEMI_EQUIPPED,0,0,0,7,,,3,1988,TO_BE_DONE_UP,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192399
11480294,Brussels,Brussels,Brussels,Uccle,1180,Avenue Winston Churchill,634000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,175,HYPER_EQUIPPED,0,0,1,12,,2,15,1964,AS_NEW,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11480294
20192417,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,675000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,135,HYPER_EQUIPPED,0,0,0,16,,2,5,2005,GOOD,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192417
20192408,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,675000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,135,HYPER_EQUIPPED,0,0,0,8,,,5,2005,AS_NEW,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20192408
20192355,Brussels,Brussels,Brussels,BERCHEM-SAINTE-AGATHE,1082,Avenue Notre-Dame de Fatima - Olv Fatima,210000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,,,0,0,0,3,,2,,1959,GOOD,,,G,0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20192355
20192320,Brussels,Brussels,Brussels,Evere,1140,Rue Edouard Stuckens,475000,residential_sale,HOUSE,APARTMENT_BLOCK,FOR_SALE,3,232,,0,0,0,,,2,3,,,0,293,F,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/evere/1140/20192320
20192326,Brussels,Brussels,Brussels,Evere,1140,,680000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,240,HYPER_EQUIPPED,0,0,0,,60,3,3,1998,GOOD,0,253,D,0,https://www.immoweb.be/en/classified/house/for-sale/evere/1140/20192326
20238472,Flanders,West Flanders,Brugge,Varsenare,8490,Coudeveldt,429000,residential_sale,HOUSE,VILLA,FOR_SALE,3,165,,0,0,0,,,4,2,,GOOD,0,627,E,0,https://www.immoweb.be/en/classified/villa/for-sale/varsenare/8490/20238472
20192313,Brussels,Brussels,Brussels,Sint-Jans-Molenbeek,1080,Rue Alphonse Vandenpeereboom - Alphonse Vandenpeereboomstraat,215000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,64,INSTALLED,0,0,0,,,4,,2020,GOOD,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20192313
20238471,Flanders,Limburg,Hasselt,BRUSTEM,3800,Tomstraat,392561,residential_sale,HOUSE,HOUSE,FOR_SALE,3,169,,0,0,0,,,4,,2021,,0,464,,0,https://www.immoweb.be/en/classified/house/for-sale/brustem/3800/20238471
20238469,Flanders,Limburg,Maaseik,PEER,3990,Haverstraat,399000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,136,INSTALLED,0,0,0,,,3,,2021,,10,340,A,0,https://www.immoweb.be/en/classified/house/for-sale/peer/3990/20238469
20192318,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Boulevard Edmond Machtens - Edmond Machtenslaan,235000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,,0,0,0,,,2,7,,AS_NEW,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20192318
20238468,Flanders,Limburg,Hasselt,GENK,3600,,389000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,153,INSTALLED,0,0,0,,,3,,2015,AS_NEW,0,362,A,0,https://www.immoweb.be/en/classified/house/for-sale/genk/3600/20238468
20238470,Flanders,Limburg,Hasselt,BRUSTEM,3800,Vliegveldlaan,371900,residential_sale,HOUSE,HOUSE,FOR_SALE,3,150,,0,0,0,,,4,,2021,,0,472,,0,https://www.immoweb.be/en/classified/house/for-sale/brustem/3800/20238470
20238458,Flanders,Antwerp,Antwerp,BRASSCHAAT,2930,Lage Kaart,489000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,140,,0,0,0,,,2,,2008,GOOD,,,A,0,https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20238458
20238465,Flanders,Limburg,Hasselt,HEUSDEN-ZOLDER,3550,Poorthoevestraat,345000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,190,HYPER_EQUIPPED,0,0,0,,,3,,1965,TO_RENOVATE,0,423,E,0,https://www.immoweb.be/en/classified/house/for-sale/heusden-zolder/3550/20238465
20238460,Wallonie,Liège,Liège,Lierneux,4990,,260000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,169,INSTALLED,0,0,0,14,563,4,,1956,,0,665,D,0,https://www.immoweb.be/en/classified/house/for-sale/lierneux/4990/20238460
20238466,Flanders,Limburg,Maaseik,PELT,3910,Marktplein,349000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,3,191,HYPER_EQUIPPED,0,0,0,26,,2,,1972,GOOD,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/pelt/3910/20238466
20238455,Flanders,Limburg,Maaseik,Lommel,3920,Stationsstraat,272500,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,92,HYPER_EQUIPPED,0,0,0,22,,3,4,2024,GOOD,,,,0,https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/20238455
20238443,Flanders,East Flanders,Oudenaarde,Nokere,9771,Nokeredorpstraat,895000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,286,HYPER_EQUIPPED,0,0,0,,,4,,2017,GOOD,0,1255,A,0,https://www.immoweb.be/en/classified/house/for-sale/nokere/9771/20238443
20238448,Flanders,East Flanders,Gent,Wachtebeke,9185,Stationsstraat,289000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,125,INSTALLED,0,0,0,,160,3,2,1930,AS_NEW,0,238,D,0,https://www.immoweb.be/en/classified/house/for-sale/wachtebeke/9185/20238448
20238447,Flanders,East Flanders,Eeklo,Zelzate,9060,Stationsstraat,299000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,125,INSTALLED,0,0,0,,160,3,2,1930,AS_NEW,0,238,D,0,https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/20238447
20238449,Flanders,East Flanders,Gent,Wachtebeke,9185,Stationsstraat,289000,residential_sale,HOUSE,HOUSE,FOR_SALE,2,125,INSTALLED,0,0,0,,160,3,2,1930,AS_NEW,0,238,D,0,https://www.immoweb.be/en/classified/house/for-sale/wachtebeke/9185/20238449
20238432,Flanders,West Flanders,Veurne,Izenberge,8691,Groenestraat,325000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,153,INSTALLED,0,0,0,,,2,,2011,AS_NEW,0,98,B,0,https://www.immoweb.be/en/classified/house/for-sale/izenberge/8691/20238432
20238445,Flanders,Antwerp,Mechelen,Koningshooikt,2500,Sander De Vosstraat,439000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,190,INSTALLED,0,0,0,,1735,4,,1963,TO_RENOVATE,18,1901,F,0,https://www.immoweb.be/en/classified/house/for-sale/koningshooikt/2500/20238445
20238420,Flanders,West Flanders,Brugge,Heist-aan-Zee,8301,Loglijn,649000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,184,,0,0,0,20,,3,3,2010,AS_NEW,8,232,B,0,https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/20238420
20238431,Flanders,East Flanders,Gent,Sint-Amandsberg,9040,Nijverheidskaai,750000,residential_sale,HOUSE,HOUSE,FOR_SALE,4,242,INSTALLED,0,0,0,24,230,3,2,1918,JUST_RENOVATED,0,396,C,0,https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20238431
20238429,Flanders,Flemish Brabant,Leuven,Leuven,3000,De Drie Kreeften,849000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,160,HYPER_EQUIPPED,0,0,0,38,,2,1,2023,AS_NEW,,,A,0,https://www.immoweb.be/en/classified/penthouse/for-sale/leuven/3000/20238429
20238427,Flanders,Flemish Brabant,Halle-Vilvoorde,Lennik,1750,Olmenlaan,695000,residential_sale,HOUSE,VILLA,FOR_SALE,4,182,,0,0,0,,,4,2,1979,AS_NEW,0,1614,C,0,https://www.immoweb.be/en/classified/villa/for-sale/lennik/1750/20238427
20238415,Flanders,West Flanders,Tielt,Aarsele,8700,Pastorijstraat,680000,residential_sale,HOUSE,VILLA,FOR_SALE,5,445,,0,0,0,43,444,3,3,2005,AS_NEW,13,686,B,0,https://www.immoweb.be/en/classified/villa/for-sale/aarsele/8700/20238415
20180348,Brussels,Brussels,Brussels,Auderghem - Oudergem,1160,Avenue Ginette Javaux - Ginette Javauxlaan,510000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,USA_HYPER_EQUIPPED,0,0,0,11,,1,4,2014,AS_NEW,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem-oudergem/1160/20180348
20180338,Brussels,Brussels,Brussels,Pentagone (Bruxelles),1000,Rue Saint-Laurent,135000,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,0,20,,0,0,0,,,2,6,2000,,,,E,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/pentagone-bruxelles/1000/20180338
20238299,Flanders,West Flanders,Brugge,Oostkamp,8020,Terluchtestraat,449000,residential_sale,HOUSE,BUNGALOW,FOR_SALE,3,160,INSTALLED,0,0,0,,,4,,1975,GOOD,0,898,C,0,https://www.immoweb.be/en/classified/bungalow/for-sale/oostkamp/8020/20238299
20238434,Wallonie,Hainaut,Soignies,Lessines,7860,Chemin d'Enghien,168000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,128,,0,1,0,,,2,2,,GOOD,0,163,C,0,https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20238434
20005971,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Rue de l'Indépendance,380000,residential_sale,HOUSE,TOWN_HOUSE,FOR_SALE,6,,,0,0,0,,,2,,,GOOD,0,0,D,0,https://www.immoweb.be/en/classified/town-house/for-sale/molenbeek-saint-jean/1080/20005971
20238295,Flanders,East Flanders,Aalst,Wanzele,9340,Hofstraat,449000,residential_sale,HOUSE,HOUSE,FOR_SALE,3,326,INSTALLED,0,0,0,,,3,,1989,,0,650,E,0,https://www.immoweb.be/en/classified/house/for-sale/wanzele/9340/20238295
20180339,Brussels,Brussels,Brussels,Pentagone (Bruxelles),1000,Rue Saint-Laurent,135000,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,0,20,,0,0,0,,,2,6,2000,,,,E,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/pentagone-bruxelles/1000/20180339
20180268,Brussels,Brussels,Brussels,Ixelles,1050,Rue Jean Van Volsem,780000,residential_sale,HOUSE,APARTMENT_BLOCK,FOR_SALE,5,315,INSTALLED,0,0,0,,75,2,3,1930,GOOD,0,159,D,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/20180268
20180207,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Drève De Nivelles - Nijvelsedreef,680000,residential_sale,HOUSE,TOWN_HOUSE,FOR_SALE,4,180,SEMI_EQUIPPED,0,1,0,,,3,,1959,TO_BE_DONE_UP,0,262,F,0,https://www.immoweb.be/en/classified/town-house/for-sale/woluwe-saint-pierre/1150/20180207
20180273,Brussels,Brussels,Brussels,Anderlecht,1070,Rue des Vétérinaires,495000,residential_sale,APARTMENT,LOFT,FOR_SALE,2,,,0,0,0,,,,2,,GOOD,,,D,0,https://www.immoweb.be/en/classified/loft/for-sale/anderlecht/1070/20180273
20180340,Brussels,Brussels,Brussels,Pentagone (Bruxelles),1000,Rue Saint-Laurent,135000,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,0,20,,0,0,0,,,2,6,2000,,,,E,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/pentagone-bruxelles/1000/20180340
20180265,Brussels,Brussels,Brussels,Ixelles,1050,,985000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,2,183,,0,0,0,25,,2,3,,,,,,0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20180265
20180218,Brussels,Brussels,Brussels,Brussels,1000,Rue De Spa - Spastraat,349000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,87,HYPER_EQUIPPED,0,0,0,,,2,3,,,,,D,0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20180218
20180226,Brussels,Brussels,Brussels,Uccle,1180,Avenue De Fré,340000,residential_sale,APARTMENT,PENTHOUSE,FOR_SALE,1,60,HYPER_EQUIPPED,0,0,0,35,,2,4,1967,AS_NEW,,,F,0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20180226
20179843,Brussels,Brussels,Brussels,Laeken,1020,,99000,residential_sale,APARTMENT,FLAT_STUDIO,FOR_SALE,0,28,SEMI_EQUIPPED,0,0,0,2,,2,4,1913,TO_RENOVATE,,,G,0,https://www.immoweb.be/en/classified/flat-studio/for-sale/laeken/1020/20179843
20179867,Brussels,Brussels,Brussels,Bruxelles,1000,Place  des Jardins aux Fleurs,265000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,1,80,INSTALLED,0,0,0,,,,5,1900,JUST_RENOVATED,,,C,0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20179867
20179842,Brussels,Brussels,Brussels,Evere,1140,Avenue des Désirs,395000,residential_sale,APARTMENT,APARTMENT,FOR_SALE,2,100,INSTALLED,0,0,0,10,,2,3,2016,GOOD,,,B,0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20179842
